D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_58_648.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_58_648.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_58_648.jpg,0,0,0.444303,23.38371
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_58_740.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_58_740.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_58_740.jpg,0,0,0.7150951,22.02749
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_58_833.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_58_833.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_58_833.jpg,0,0,0.99786,20.35483
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_58_925.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_58_925.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_58_925.jpg,0,0,1,19.03439
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_59_016.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_59_016.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_59_016.jpg,0,0,1,17.40523
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_59_104.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_59_104.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_59_104.jpg,0,0,1,16.11862
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_59_198.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_59_198.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_59_198.jpg,0,0,1,14.53093
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_59_284.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_59_284.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_59_284.jpg,0,0,1,13.27701
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_59_373.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_59_373.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_59_373.jpg,0,0,1,11.72966
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_59_463.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_59_463.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_59_463.jpg,0,0,1,10.53058
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_59_556.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_59_556.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_59_556.jpg,0,0,1,8.999795
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_59_644.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_59_644.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_59_644.jpg,0,0,1,7.804646
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_59_733.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_59_733.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_59_733.jpg,0,0,1,6.335735
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_59_826.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_59_826.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_59_826.jpg,0,0,1,5.176455
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_53_59_914.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_53_59_914.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_53_59_914.jpg,0,0,1,4.379019
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_009.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_009.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_009.jpg,0,0,1,3.966531
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_094.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_094.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_094.jpg,0,0,1,3.639628
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_188.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_188.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_188.jpg,0,0,1,3.217586
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_279.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_279.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_279.jpg,0,0,1,2.89523
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_367.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_367.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_367.jpg,0,0,1,2.530989
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_462.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_462.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_462.jpg,0,0,1,2.213433
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_553.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_553.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_553.jpg,0,0,1,1.842208
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_649.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_649.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_649.jpg,0,0,1,1.454281
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_740.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_740.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_740.jpg,0,0,1,1.108505
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_830.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_830.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_830.jpg,0,0,1,0.7803763
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_898.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_898.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_898.jpg,0,0,1,0.5185381
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_00_995.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_00_995.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_00_995.jpg,0,0,1,0.190001
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_01_072.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_01_072.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_01_072.jpg,0,0,1,0.1177891
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_01_159.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_01_159.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_01_159.jpg,0,0,1,0.4857181
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_01_249.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_01_249.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_01_249.jpg,0,0,1,0.7131256
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_01_309.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_01_309.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_01_309.jpg,0,0,1,1.005264
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_01_379.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_01_379.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_01_379.jpg,0,0,1,1.230929
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_01_455.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_01_455.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_01_455.jpg,0,0,1,1.467295
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_01_577.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_01_577.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_01_577.jpg,0,0,1,1.935516
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_01_656.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_01_656.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_01_656.jpg,0,0,1,2.174907
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_01_753.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_01_753.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_01_753.jpg,0,0,1,2.531653
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_01_820.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_01_820.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_01_820.jpg,0,0,0.8407246,2.721386
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_01_925.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_01_925.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_01_925.jpg,0,0,0.5268399,2.918295
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_007.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_007.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_007.jpg,0,0,0.2810332,3.019984
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_080.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_080.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_080.jpg,0,0,0.06209275,3.025795
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_148.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_148.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_148.jpg,0,0,0,3.025507
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_224.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_224.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_224.jpg,0,0,0,3.007283
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_309.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_309.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_309.jpg,0,0,0,2.977169
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_395.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_395.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_395.jpg,0,0,0,2.953309
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_477.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_477.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_477.jpg,0,0,0,2.929653
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_571.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_571.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_571.jpg,0,0,0,2.900367
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_666.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_666.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_666.jpg,0,0,0,2.877162
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_759.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_759.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_759.jpg,0,0,0,2.848437
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_850.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_850.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_850.jpg,0,0,0,2.820016
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_02_944.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_02_944.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_02_944.jpg,0,0,0,2.797498
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_03_037.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_03_037.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_03_037.jpg,0,0,0,2.769621
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_03_125.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_03_125.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_03_125.jpg,0,0,0,2.747533
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_03_222.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_03_222.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_03_222.jpg,0,0,0,2.720188
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_03_315.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_03_315.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_03_315.jpg,0,0,0,2.693135
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_03_406.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_03_406.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_03_406.jpg,0,0,0,2.671701
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_03_500.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_03_500.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_03_500.jpg,0,0,0,2.645165
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_03_596.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_03_596.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_03_596.jpg,0,0,0,2.618912
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_03_692.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_03_692.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_03_692.jpg,0,0,0,2.592939
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_03_784.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_03_784.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_03_784.jpg,0,0,0,2.57236
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_03_878.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_03_878.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_03_878.jpg,0,0,0,2.546884
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_03_971.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_03_971.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_03_971.jpg,0,0,0,2.521679
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_04_064.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_04_064.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_04_064.jpg,0,0,0,2.501709
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_04_159.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_04_159.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_04_159.jpg,0,0,0,2.476985
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_04_255.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_04_255.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_04_255.jpg,0,0,0,2.452526
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_04_345.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_04_345.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_04_345.jpg,0,0,0,2.433146
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_04_441.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_04_441.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_04_441.jpg,0,0,0,2.409153
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_04_534.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_04_534.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_04_534.jpg,0,0,0,2.385417
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_04_630.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_04_630.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_04_630.jpg,0,0.4,0,2.079871
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_04_721.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_04_721.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_04_721.jpg,0,0.4,0,1.661875
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_04_814.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_04_814.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_04_814.jpg,0,0.4,0,1.213575
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_04_911.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_04_911.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_04_911.jpg,0,0.4,0,0.6809942
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_05_004.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_05_004.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_05_004.jpg,0,0.4,0,0.40598
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_05_098.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_05_098.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_05_098.jpg,0,0.4,0,0.003542976
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_05_189.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_05_189.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_05_189.jpg,0,0.4,0,0.4218948
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_05_282.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_05_282.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_05_282.jpg,0,0.4,0,0.7492219
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_05_374.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_05_374.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_05_374.jpg,0,0.4,0,1.135865
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_05_468.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_05_468.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_05_468.jpg,0,0.4,0,1.584445
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_05_560.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_05_560.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_05_560.jpg,0,0.4,0,1.915576
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_05_651.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_05_651.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_05_651.jpg,0,0.4,0,2.374065
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_05_744.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_05_744.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_05_744.jpg,0,0.4,0,2.751304
D:\sem 6\comvis\coba nyetir\IMG\center_2019_05_07_13_54_05_836.jpg,D:\sem 6\comvis\coba nyetir\IMG\left_2019_05_07_13_54_05_836.jpg,D:\sem 6\comvis\coba nyetir\IMG\right_2019_05_07_13_54_05_836.jpg,0,0.4,0,3.188292
